453,609,609,609,609,609,609,609,531,570,532,609,609,453,453,609,609,609,609,685,606,684,683,683,685,683,684,684,685,606,685,606,683,685,683,606,685,684,683,684,684,684,683,685,683,685,606,685,684,685,684,606,684,685,684,683,683,684,606,683,683,684,606,606,683,683,685,684,684,684,606,684,685,683,684,683,685,684,684,684,684,683,684,606,684,684,683,683,683,606,684,606,683,683,684,606,685,685,606,685
609,609,609,609,609,609,687,609,609,609,609,609,609,609,609,609,609,609,609,684,606,606,606,683,683,684,684,683,685,683,685,684,683,606,684,684,685,606,685,685,606,685,606,684,683,606,606,606,606,683,684,606,684,685,683,685,683,606,683,606,684,606,685,685,683,684,606,685,684,606,683,684,684,683,684,684,606,685,683,683,683,685,683,684,685,683,685,684,684,683,684,685,683,685,606,685,606,684,685,685
609,609,609,452,609,609,609,609,609,609,609,453,609,609,609,452,609,683,683,606,683,685,606,685,683,684,683,683,606,683,683,685,218,218,218,218,218,218,218,684,684,606,684,684,218,218,218,218,218,218,218,684,684,685,684,685,218,218,218,218,218,218,218,684,685,683,683,684,606,685,606,683,685,685,683,685,606,684,685,685,683,684,606,685,606,606,685,685,685,683,685,684,685,683,683,683,683,684,683,684
606,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,684,683,685,684,606,685,683,683,684,606,683,606,683,685,684,218,218,218,218,218,218,218,683,606,606,685,683,218,218,218,218,218,218,218,684,606,684,606,684,218,218,218,218,218,218,218,683,684,606,685,683,606,685,683,606,685,683,606,606,684,685,684,684,683,685,685,683,606,606,685,685,606,684,684,685,683,685,684,683,684,685,683,684
683,683,609,609,609,609,609,609,609,609,609,609,452,609,609,609,606,684,685,685,685,685,683,683,683,606,684,683,606,683,606,683,218,218,218,218,218,218,218,683,683,606,684,683,218,218,218,218,218,218,218,684,685,606,685,683,218,218,218,218,218,218,218,684,684,685,685,685,683,684,685,606,606,684,684,683,683,606,685,684,606,684,684,606,685,684,685,684,683,684,683,684,606,606,606,606,684,683,683,685
685,683,685,684,683,609,609,609,609,609,609,609,609,609,606,684,685,683,684,684,685,684,606,685,685,684,684,606,606,685,685,684,218,218,218,218,218,218,218,684,684,685,606,684,218,218,218,218,218,218,218,606,685,606,685,684,218,218,218,218,218,218,218,683,683,606,683,685,684,683,684,683,684,685,606,683,683,606,683,684,684,683,683,685,684,606,683,684,683,606,606,685,683,684,684,683,606,685,606,684
683,683,683,685,606,685,685,684,606,606,609,453,609,609,684,683,685,684,683,684,606,685,683,684,685,683,683,684,683,685,685,683,218,218,218,218,218,218,218,684,683,606,683,684,218,218,218,218,218,218,218,683,684,606,684,606,218,218,218,218,218,218,218,685,684,685,685,683,684,606,685,606,606,606,684,683,685,684,683,684,683,684,685,606,606,684,685,685,683,685,684,685,683,606,685,685,683,685,683,683
684,606,684,606,684,683,606,684,683,685,606,609,609,683,685,684,684,685,683,684,606,684,683,685,685,685,683,684,685,685,684,683,218,218,218,218,218,218,218,606,684,684,685,684,218,218,218,218,218,218,218,685,683,684,684,606,218,218,218,218,218,218,218,683,685,685,606,606,684,685,685,683,684,683,683,606,683,606,685,606,684,685,685,685,683,684,684,683,683,685,606,685,606,684,685,685,606,685,683,684
683,683,685,606,684,683,606,684,606,685,606,685,683,606,606,606,685,606,606,606,684,684,684,685,684,684,685,685,683,685,684,683,218,218,218,218,218,218,218,685,683,606,685,685,218,218,218,218,218,218,218,606,684,685,606,683,218,218,218,218,218,218,218,683,606,606,684,683,684,606,683,683,606,683,683,684,684,683,683,685,684,683,685,685,683,606,606,606,685,606,684,683,606,684,683,685,684,683,683,684
684,606,685,683,685,683,685,684,685,684,606,683,683,684,684,685,685,684,684,606,684,685,685,606,685,606,684,683,606,683,606,684,218,218,218,218,218,218,218,684,683,606,683,606,218,218,218,218,218,218,218,684,684,684,684,606,218,218,218,218,218,218,218,683,684,606,683,685,683,685,683,606,606,685,606,683,684,683,684,606,684,684,685,606,684,683,685,684,684,606,684,683,606,683,683,683,684,606,683,685
684,684,683,684,684,684,685,683,684,606,606,683,684,683,606,684,606,684,685,606,683,683,606,684,683,685,684,685,606,685,606,606,218,218,218,218,218,218,218,606,685,606,684,684,218,218,218,218,218,218,218,684,684,685,606,606,218,218,218,218,218,218,218,685,685,606,684,606,683,606,606,683,606,606,685,684,684,683,684,683,606,685,683,683,685,606,683,606,684,685,684,606,684,685,684,606,685,684,606,685
606,606,606,606,684,685,606,606,684,683,683,606,685,606,683,606,683,606,684,606,684,606,683,684,684,606,684,683,683,684,683,683,218,218,218,218,218,218,218,683,685,683,683,685,218,218,218,218,218,218,218,684,684,683,606,683,218,218,218,218,218,218,218,606,683,606,685,684,684,685,685,684,683,683,684,685,606,684,684,606,606,683,685,685,684,685,606,606,685,685,606,683,684,684,684,606,685,683,684,683
683,685,683,683,606,606,606,606,606,683,683,685,606,685,606,684,606,606,606,685,683,606,606,684,685,685,683,685,684,685,683,683,218,218,218,218,218,218,218,606,685,685,683,685,218,218,218,218,218,218,218,606,683,683,606,606,218,218,218,218,218,218,218,685,685,606,685,684,606,606,683,685,683,684,684,684,683,684,683,683,683,606,683,684,685,606,684,685,684,685,606,606,683,606,606,684,684,685,683,684
684,684,685,606,683,684,685,684,684,683,684,684,606,606,685,683,685,683,683,606,685,606,606,606,684,685,685,685,684,606,606,683,606,606,606,683,606,606,684,684,684,683,684,683,606,606,684,606,606,606,685,683,606,684,606,685,685,685,683,685,685,684,606,685,606,684,684,606,683,606,685,606,685,685,684,685,684,683,683,683,606,685,684,683,685,683,683,683,685,684,684,684,685,684,683,685,683,684,606,683
606,683,683,683,683,683,685,683,606,683,683,685,685,606,685,685,685,606,606,685,606,606,683,684,685,684,685,683,606,685,685,683,684,606,685,685,606,684,683,606,683,684,684,685,684,606,606,685,683,683,683,684,683,685,685,684,684,685,683,684,684,683,683,684,684,683,684,685,685,684,683,606,683,685,606,684,684,606,606,685,685,683,684,606,683,683,684,685,606,606,683,684,683,685,685,606,684,684,685,606
684,606,684,606,685,685,685,683,606,684,684,685,606,606,683,685,683,683,685,606,606,606,685,684,606,606,683,606,684,606,685,683,606,684,685,684,684,684,684,606,606,684,683,685,684,683,685,606,684,606,684,684,684,606,683,685,684,684,685,606,683,685,684,606,684,684,684,684,685,684,606,684,683,684,606,685,683,685,606,684,685,684,606,685,683,683,606,606,684,606,684,685,683,685,685,606,683,606,683,685
683,684,683,684,606,683,683,683,684,683,683,683,606,684,684,685,685,683,683,685,606,685,685,683,606,685,685,684,683,606,684,684,684,606,606,685,683,684,606,606,685,683,684,606,685,606,606,685,684,683,684,684,606,684,685,683,683,685,685,685,685,684,683,683,684,684,606,606,606,683,683,606,684,685,683,684,606,683,683,684,684,685,606,685,684,606,606,685,683,684,685,606,685,684,684,606,606,683,685,683
683,606,684,684,606,606,684,684,684,684,685,606,606,683,685,683,683,683,683,683,683,683,683,606,685,606,683,606,683,683,683,684,683,606,683,684,606,685,606,685,683,606,606,684,683,685,685,685,683,683,606,685,684,684,606,684,685,684,684,606,685,606,685,683,606,606,606,683,685,683,683,683,683,683,606,685,683,606,684,684,683,684,684,606,683,684,684,685,685,606,606,684,606,684,606,683,683,683,606,684
606,684,684,606,684,606,606,606,683,684,683,684,685,606,685,685,684,684,683,683,606,684,685,685,606,685,606,684,606,685,606,606,218,218,218,218,218,218,218,683,606,683,685,685,218,218,218,218,218,218,218,606,685,606,606,685,218,218,218,218,218,218,218,606,684,606,606,684,685,683,606,606,684,606,606,606,684,685,685,683,683,683,684,683,684,606,685,606,684,685,606,683,685,606,684,684,606,684,684,684
606,685,683,685,606,685,606,606,684,685,683,684,606,606,684,606,683,606,606,606,684,683,684,606,684,606,685,685,606,684,606,684,218,218,218,218,218,218,218,684,683,684,606,684,218,218,218,218,218,218,218,684,683,683,684,683,218,218,218,218,218,218,218,684,606,685,685,683,606,685,684,685,606,683,606,684,683,685,683,685,683,684,606,684,683,684,606,685,685,683,606,606,685,684,685,606,606,683,683,685
685,684,684,685,606,684,606,606,683,684,606,685,683,685,685,683,683,684,683,683,606,606,606,683,606,685,683,684,606,685,684,685,218,218,218,218,218,218,218,684,684,683,685,684,218,218,218,218,218,218,218,685,606,685,606,683,218,218,218,218,218,218,218,684,683,606,683,685,606,606,685,684,685,685,606,606,685,606,683,683,685,685,684,683,683,685,684,684,606,684,685,606,606,683,683,683,685,606,684,606
606,685,683,683,683,685,683,683,685,683,684,684,684,684,606,685,685,685,684,683,685,606,683,684,606,606,685,685,685,685,606,685,218,218,218,218,218,218,218,606,685,684,606,606,218,218,218,218,218,218,218,685,606,684,606,683,218,218,218,218,218,218,218,683,606,685,685,683,684,606,683,683,684,606,685,606,685,606,685,685,683,606,685,684,684,684,606,683,684,684,606,684,606,684,684,684,683,683,685,684
606,606,684,606,683,684,606,683,684,683,606,606,683,685,684,606,606,606,685,684,684,683,606,684,684,683,684,683,606,606,685,683,218,218,218,218,218,218,218,683,683,606,685,606,218,218,218,218,218,218,218,685,683,683,684,683,218,218,218,218,218,218,218,606,683,606,684,684,683,685,683,685,684,685,606,606,684,683,606,685,684,606,685,685,684,683,606,606,606,685,606,684,685,685,683,683,683,606,683,685
606,683,685,683,683,606,684,606,684,685,685,606,685,683,685,685,684,683,683,685,683,685,685,606,684,683,683,606,606,606,683,683,218,218,218,218,218,218,218,606,685,683,685,685,218,218,218,218,218,218,218,684,606,683,606,683,218,218,218,218,218,218,218,684,685,606,684,684,684,685,683,685,684,606,606,683,684,684,606,606,683,684,685,684,684,685,683,606,684,683,684,685,684,606,606,606,684,606,684,684
685,685,685,684,685,606,606,683,684,606,684,684,684,685,684,685,684,606,606,685,684,685,685,683,685,685,684,685,683,685,684,685,218,218,218,218,218,218,218,684,684,606,606,685,218,218,218,218,218,218,218,685,683,606,685,683,218,218,218,218,218,218,218,685,606,683,606,606,606,685,685,685,683,684,685,685,606,685,606,685,684,606,685,685,685,606,683,606,685,606,684,683,684,606,684,684,683,685,683,683
685,685,684,685,685,683,685,685,684,684,684,684,684,684,684,683,606,685,606,606,606,685,683,684,606,685,606,684,606,606,684,684,218,218,218,218,218,218,218,685,683,606,606,606,218,218,218,218,218,218,218,606,685,683,606,684,218,218,218,218,218,218,218,683,684,606,683,684,606,684,606,606,684,606,684,684,685,684,606,606,606,684,683,685,606,683,684,606,606,684,683,683,683,683,685,685,684,606,683,684
685,683,685,684,684,683,606,683,606,683,684,606,685,685,606,606,606,684,606,683,683,684,684,684,685,684,684,683,684,685,685,684,218,218,218,218,218,218,218,606,683,684,606,685,218,218,218,218,218,218,218,683,684,683,685,606,218,218,218,218,218,218,218,685,684,683,683,683,606,683,685,684,685,684,684,685,683,606,685,684,606,606,606,685,684,685,606,606,684,606,684,683,683,685,683,606,683,685,683,683
606,683,606,606,685,685,606,606,685,685,685,606,606,685,685,684,684,685,684,683,685,606,685,683,606,606,683,683,685,684,684,606,218,218,218,218,218,218,218,683,606,685,685,683,218,218,218,218,218,218,218,683,684,684,606,606,218,218,218,218,218,218,218,683,685,684,684,606,684,683,685,685,683,684,683,606,683,685,683,684,606,606,606,685,685,683,685,683,683,684,606,683,684,684,684,683,683,683,684,606
684,684,606,685,683,683,606,684,606,683,683,683,684,684,606,683,685,606,684,683,685,685,685,683,684,683,685,606,685,684,606,683,218,218,218,218,218,218,218,684,684,683,683,685,218,218,218,218,218,218,218,606,685,684,684,684,218,218,218,218,218,218,218,683,606,683,685,683,684,606,685,683,684,683,683,684,685,684,606,606,683,685,683,606,684,685,685,606,606,684,606,685,683,606,683,684,683,683,606,606
683,685,683,606,606,684,684,606,683,685,683,685,685,685,606,683,685,685,683,685,683,684,685,685,685,606,683,683,684,683,683,685,683,684,606,683,683,684,683,685,685,685,684,683,684,683,606,684,684,685,683,606,685,685,685,685,684,684,606,606,685,684,684,683,683,606,606,684,684,683,683,684,606,606,685,685,683,685,683,606,685,684,683,685,684,606,684,683,685,684,683,684,606,606,685,684,606,685,606,685
683,683,684,683,606,606,683,685,685,683,685,606,685,684,606,685,683,606,683,685,606,684,685,685,685,606,606,606,683,685,683,606,685,684,684,685,684,684,606,685,684,606,606,684,685,606,683,685,683,684,685,685,683,685,685,684,684,606,685,683,606,685,684,684,606,685,606,683,683,684,606,684,606,684,606,685,683,684,684,606,684,684,685,685,683,683,685,606,683,685,684,685,683,683,684,684,683,685,684,683
684,684,606,606,684,606,684,606,683,684,685,606,606,606,684,684,606,685,683,684,606,684,684,684,606,685,606,685,684,684,685,684,606,683,683,685,684,683,683,606,685,684,606,684,684,606,606,683,683,685,684,683,683,683,684,683,684,685,684,685,684,683,685,685,683,685,685,683,683,606,683,684,684,685,685,606,684,606,683,684,606,684,606,606,684,683,685,685,684,684,684,606,683,606,683,606,683,683,684,606
683,684,683,683,684,684,683,685,683,683,684,606,606,683,606,683,684,684,683,606,685,606,683,683,684,683,684,606,606,606,606,683,685,684,684,683,683,685,683,684,606,685,685,606,606,606,684,684,684,606,685,683,683,683,685,685,684,683,683,683,684,606,683,606,684,683,683,685,606,606,684,683,683,684,684,606,684,684,685,685,684,685,684,606,683,685,606,685,684,606,606,685,606,684,606,683,683,606,685,685
606,683,683,684,683,683,684,685,685,685,684,684,685,683,606,684,606,684,683,685,685,685,684,685,684,684,683,606,685,606,685,685,684,606,684,685,684,606,685,684,685,683,606,685,684,683,683,685,606,685,685,685,684,683,685,683,684,683,685,685,684,606,606,606,683,685,683,606,685,685,683,683,685,685,683,685,683,683,683,684,606,606,685,684,606,683,684,683,606,684,685,685,685,606,685,684,685,685,683,606
685,606,683,683,683,606,683,684,684,683,683,684,685,685,606,684,684,684,606,606,683,683,606,684,684,685,685,606,684,683,685,683,685,683,684,683,606,683,683,685,606,683,684,685,683,684,606,683,685,685,683,685,684,685,683,684,606,606,684,606,606,685,683,683,606,685,683,685,683,683,685,685,683,683,606,683,606,683,606,684,606,684,606,685,684,606,606,684,684,683,684,684,685,685,606,683,684,685,685,685
684,685,685,683,683,684,683,606,606,606,685,685,606,684,685,685,683,685,683,684,606,685,685,684,684,606,685,683,683,684,606,683,683,606,685,685,685,606,684,606,606,684,683,684,606,684,685,606,684,684,684,685,684,683,685,685,685,606,683,685,685,684,683,684,685,685,685,606,606,685,684,685,683,685,685,685,606,685,683,685,684,684,685,683,606,683,685,683,606,606,606,683,684,683,606,684,685,685,606,606
683,606,685,683,684,685,685,684,606,683,685,684,684,606,683,685,683,683,684,684,684,683,684,606,685,685,606,606,683,606,683,683,606,684,606,683,683,684,685,683,683,685,606,683,606,685,684,685,683,684,684,606,683,606,683,684,683,606,685,683,685,683,606,685,606,684,606,685,684,683,684,683,685,683,683,606,685,606,606,685,684,684,606,685,684,685,684,685,685,684,683,685,684,684,684,685,684,684,684,606
606,685,685,606,685,684,685,684,606,683,684,606,684,684,683,683,685,685,606,683,684,685,683,684,683,606,684,606,606,685,683,606,685,606,606,685,685,685,683,685,683,606,685,606,684,683,683,683,606,684,685,685,683,683,683,683,606,685,684,684,685,683,606,606,683,685,683,683,684,684,684,684,683,684,685,683,606,685,683,606,683,684,684,685,684,685,606,683,606,606,606,683,683,685,685,606,685,684,684,606
685,684,683,606,684,685,685,606,683,684,685,685,606,606,684,606,683,684,685,685,685,683,683,683,683,606,684,683,684,683,683,684,685,685,684,684,684,684,684,685,683,683,685,684,684,683,684,606,606,684,685,606,685,606,683,683,683,683,606,606,684,685,683,606,684,606,685,683,684,684,606,683,684,683,684,683,685,683,685,684,683,606,606,606,606,684,685,684,606,683,684,684,684,606,683,606,606,684,683,683
685,685,683,606,606,685,683,685,683,606,684,683,683,606,684,606,684,684,683,684,606,684,685,606,684,606,683,685,685,684,606,684,684,684,685,684,684,683,684,685,683,606,683,685,683,685,685,606,684,683,684,684,685,684,685,684,684,606,684,684,685,685,683,683,683,683,606,685,684,684,685,606,685,606,685,683,606,685,683,684,606,606,683,606,606,685,606,684,683,685,606,685,685,684,683,684,683,684,683,606
683,606,683,685,683,684,685,683,683,684,606,683,684,606,606,685,683,685,683,685,685,683,683,606,685,684,685,683,683,606,683,684,606,685,684,683,683,684,684,684,683,685,606,685,606,606,685,683,606,606,683,606,683,685,606,683,683,685,684,685,685,606,683,685,685,685,683,683,683,606,606,684,685,606,684,606,683,683,683,683,684,685,683,685,684,606,684,684,606,684,606,683,683,606,606,685,685,606,606,606
685,685,606,683,606,684,683,606,683,683,683,685,683,684,683,685,685,685,684,606,685,683,684,606,683,685,606,606,685,606,683,685,685,684,606,606,683,684,683,684,685,684,684,683,606,606,606,685,685,685,606,684,683,685,685,684,684,685,685,683,685,683,683,685,606,683,606,683,685,683,606,685,606,684,606,606,684,683,606,684,683,683,683,684,606,606,683,606,683,683,684,606,606,606,685,684,684,685,684,606
606,606,606,683,685,683,685,683,684,684,606,683,606,606,683,684,606,683,683,606,606,683,684,683,683,683,684,684,685,685,684,606,683,685,685,684,684,684,684,685,685,606,685,684,683,685,683,606,684,685,606,683,606,685,685,683,685,683,683,606,685,685,685,683,685,606,606,684,684,685,683,606,685,684,685,683,683,683,683,606,684,685,683,683,685,685,606,684,685,684,685,684,684,683,684,606,606,606,606,683
685,685,683,683,685,684,606,685,606,606,683,685,684,606,685,606,684,683,683,685,684,685,683,683,684,606,606,606,606,684,685,606,684,685,684,684,685,606,684,684,606,683,684,684,606,606,684,684,683,684,683,606,684,683,683,684,683,683,685,606,684,683,683,685,684,685,683,684,683,606,606,606,684,683,685,683,683,684,683,685,606,685,684,685,606,685,684,684,606,683,684,685,683,683,685,685,684,683,685,606
606,606,683,683,685,684,685,684,684,683,685,685,684,683,684,606,684,683,685,685,685,684,606,684,606,684,684,685,683,684,683,684,606,684,606,685,684,606,683,685,683,683,606,685,683,683,685,685,685,683,684,685,606,683,606,684,685,683,684,683,683,683,683,685,685,606,684,684,683,683,684,685,683,683,684,684,606,685,606,606,685,683,606,684,606,684,685,684,606,685,606,683,684,683,606,684,683,683,606,685
684,684,683,685,685,683,684,684,684,606,683,683,684,684,606,685,684,683,684,606,685,684,685,684,606,684,606,684,683,683,606,606,606,685,606,606,606,685,606,685,606,606,685,683,683,683,606,684,685,606,685,683,606,606,685,685,606,683,683,685,684,685,685,685,684,685,685,606,685,685,685,606,683,683,685,683,685,685,684,606,683,683,685,606,606,685,683,684,606,684,685,606,684,606,685,684,606,684,685,684
685,685,684,683,685,683,683,685,684,683,684,683,684,606,683,685,684,683,606,606,685,606,684,606,683,683,684,685,684,685,683,684,683,683,684,606,606,606,606,684,685,683,685,683,606,683,684,606,685,683,685,684,606,606,685,684,684,685,606,684,684,684,685,683,683,685,683,606,683,685,606,685,684,683,683,685,685,683,684,684,606,606,683,606,683,685,606,683,606,684,606,684,606,684,685,606,685,683,606,685
685,685,606,685,684,683,606,684,685,606,683,685,606,685,685,683,683,683,606,684,685,683,684,684,684,606,683,683,685,684,685,683,683,685,683,606,685,606,683,685,685,606,606,683,684,684,684,684,684,684,684,685,606,684,683,683,606,606,683,684,684,606,606,683,685,684,685,685,606,606,683,683,684,685,606,684,606,683,684,606,683,685,683,684,685,683,684,685,685,606,606,683,606,606,683,685,685,606,684,606
684,685,683,685,683,684,684,606,684,684,606,606,684,685,606,685,606,684,684,606,684,684,684,684,683,685,684,685,606,606,683,606,606,606,606,685,683,684,685,684,683,683,684,685,685,683,685,685,606,683,606,685,606,684,685,606,606,684,684,684,685,684,683,683,684,685,685,684,606,683,684,606,685,683,684,685,683,684,683,685,685,684,684,606,684,683,685,606,684,684,606,606,683,684,684,606,606,685,684,683
684,683,685,683,606,684,684,685,606,683,606,606,683,683,685,685,684,685,685,606,606,683,684,683,685,685,606,606,606,683,685,684,683,685,684,684,606,606,684,683,684,606,685,683,606,606,683,683,685,684,606,683,606,606,606,685,683,685,683,683,685,606,606,683,606,684,684,685,684,685,684,684,683,685,684,685,683,683,685,606,684,683,684,684,683,606,683,606,685,684,684,683,685,683,684,685,683,606,683,606
685,685,683,684,684,683,606,685,684,684,684,685,606,684,606,684,683,606,683,606,685,683,683,685,683,683,684,684,685,606,606,683,683,606,606,606,606,684,683,685,683,684,684,606,685,684,685,684,683,684,685,606,606,606,685,683,684,683,606,683,684,606,685,685,606,685,606,683,683,683,606,685,685,684,685,685,683,685,683,684,683,606,684,683,683,684,685,685,606,606,683,684,606,606,684,683,606,685,684,684
683,685,683,606,684,606,685,606,606,683,685,684,684,685,683,684,606,606,683,683,683,684,683,683,683,685,684,685,684,684,685,685,685,684,685,685,606,683,685,606,606,683,683,685,685,683,684,606,683,684,606,685,606,684,683,684,684,685,684,606,683,683,606,606,606,685,606,683,683,606,683,683,684,684,683,683,606,685,683,684,684,683,683,685,606,684,683,684,684,685,685,606,683,685,683,684,685,683,685,606
683,606,684,606,684,606,683,684,606,606,685,685,685,684,683,683,685,684,684,685,683,684,606,684,683,684,606,684,683,683,606,684,685,684,684,685,684,606,684,685,684,684,683,683,685,685,684,683,685,606,683,683,685,683,606,606,606,683,685,683,684,685,685,684,684,684,683,683,684,606,683,683,685,684,684,684,684,606,685,684,683,683,685,683,685,685,684,685,606,683,683,685,683,683,683,685,685,685,683,684
606,684,685,685,683,684,684,684,683,683,606,683,684,685,606,606,684,683,685,685,684,683,606,685,685,685,684,684,683,685,683,684,685,683,683,685,684,684,683,683,685,684,685,685,684,685,606,606,606,685,606,606,606,684,684,606,684,606,684,685,606,606,684,606,683,685,606,685,684,683,683,684,685,683,683,683,606,684,684,683,683,684,683,684,683,685,684,685,685,683,685,606,683,683,606,685,683,606,685,685
683,684,683,684,606,683,685,683,683,606,683,684,683,684,685,606,683,684,606,684,684,684,683,684,684,685,684,685,684,683,685,683,684,606,683,606,685,685,683,683,684,683,606,684,684,684,685,606,683,683,685,685,606,683,685,685,683,685,683,606,685,683,683,683,683,606,683,684,685,606,683,606,684,683,683,606,684,683,684,685,684,606,606,606,683,606,683,684,684,684,683,683,606,684,685,684,606,685,685,684
683,685,606,683,606,684,683,684,606,683,606,685,685,684,685,606,606,606,684,685,606,684,683,684,683,684,684,606,683,683,606,606,683,685,685,684,683,683,683,606,684,683,606,606,683,684,606,685,606,684,685,685,684,685,685,683,606,684,683,606,683,684,606,606,683,606,683,684,684,606,685,606,683,606,683,606,606,685,685,683,606,684,606,683,683,684,683,684,685,606,606,685,685,684,685,606,685,684,685,683
683,684,606,683,685,606,684,606,684,684,683,685,683,685,606,683,683,683,606,684,684,683,606,685,685,606,606,685,684,685,683,683,684,685,684,685,683,685,685,685,684,683,606,685,684,606,606,684,683,684,685,685,684,684,684,685,606,683,606,684,685,683,683,683,684,606,685,684,684,683,684,684,685,683,683,684,683,606,684,606,606,685,684,606,683,684,684,685,683,684,684,683,685,683,683,684,606,606,606,683
